Label,Risk Sentence
2,draw sufficient fund meet cash need ordinary course business
2,addition financial resource deteriorate severely resolution may imminent committed line credit automatically terminate unsecured subordinated funding note automatically forgiven ii intercompany receivables owed major subsidiary group inc
2,transferred funding ihc maturity extended five year iii group inc
2,obligated transfer substantially remaining intercompany receivables gcla amount fund anticipated bankruptcy expense funding ihc iv funding ihc obligated provide capital liquidity support major subsidiary
2,funding ihcs obligation clsa secured pursuant related security agreement
2,action would materially adversely affect group inc
2,result period severe stress group inc
2,might commence bankruptcy proceeding earlier time otherwise would clsa related security agreement implemented
2,proposed resolution strategy successful group inc
2,security holder could face loss creditor group inc
2,major subsidiary would incur loss subsidiary would continue operate enter resolution bankruptcy proceeding
2,could also seek elevate priority guarantee obligation relating major subsidiary derivative contract transfer another entity early termination right would stayed isda protocol would result holder group inc
2,debt security incurring loss ahead beneficiary guarantee obligation
2,eligible debt debt security could incur loss ahead similarly situated creditor
2,proposed resolution strategy successful group inc
2,financial condition would adversely impacted group inc
2,security holder including debtholders may consequence worse position strategy implemented
2,case payment debtholders dependent ability make payment therefore subject credit risk
2,result recovery resolution planning process including incorporating feedback regulator may incur increased operational funding cost face limitation ability structure internal organization engage internal external activity manner may otherwise deem operationally efficient
2,business profitability liquidity may adversely affected deterioration credit quality default third party owe u money security asset whose security obligation hold
2,exposed risk third party owe u money security asset perform obligation
2,party may default obligation u due bankruptcy lack liquidity operational failure reason
2,failure significant market participant even concern default institution could lead significant liquidity problem loss default institution turn could adversely affect u
2,goldman sachs 2017 form 35 goldman sachs group inc
2,subsidiary also subject risk right third party may enforceable circumstance
2,addition deterioration credit quality third party whose security obligation hold including deterioration value collateral posted third party secure obligation u derivative contract loan agreement could result loss adversely affect ability rehypothecate otherwise use security obligation liquidity purpose
2,significant downgrade credit rating counterparties could also negative impact result
2,many case permitted require additional collateral counterparties experience financial difficulty dispute may arise amount collateral entitled receive value pledged asset
2,termination contract foreclosure collateral may subject u claim improper exercise right
2,default rate downgrade dispute counterparties valuation collateral increase significantly time market stress illiquidity
2,part clearing prime brokerage activity finance client position could held responsible default misconduct client
2,although regularly review credit exposure specific client counterparties specific industry country region believe may present credit concern default risk may arise event circumstance difficult detect foresee
2,concentration risk increase potential significant loss underwriting investing lending activity
2,concentration risk increase potential significant loss underwriting investing lending activity
2,number size transaction may affect result operation given period
2,moreover concentration risk may suffer loss even economic market condition generally favorable competitor
2,disruption credit market make difficult hedge credit exposure effectively economically
2,addition extend large commitment part credit origination activity
2,rule adopted act similar rule adopted jurisdiction require issuer certain security person organizes initiate certain security transaction retain economic exposure asset affected cost structure used connection securitization activity
2,inability reduce credit risk selling syndicating securitizing position including period market stress could negatively affect result operation due decrease fair value position including due insolvency bankruptcy borrower well loss revenue associated selling security loan
2,ordinary course business may subject concentration credit risk particular counterparty borrower issuer including sovereign issuer geographic area group related country e
2,failure downgrade default entity could negatively impact business perhaps materially system set limit monitor level credit exposure individual entity industry country may function anticipated
2,regulatory reform including act led increased centralization trading activity particular clearing house central agent exchange significantly increased concentration risk respect entity
2,activity expose u many different industry counterparties country routinely execute high volume transaction counterparties engaged financial service activity including broker dealer commercial bank clearing house exchange investment fund
2,resulted significant credit concentration respect counterparties
2,financial service industry highly competitive interrelated
2,financial service industry business intensely competitive expect remain
2,compete basis number factor including transaction execution product service innovation reputation creditworthiness price
2,substantial consolidation convergence among company financial service industry
2,consolidation convergence hastened globalization security financial service market
2,result commit capital support international operation execute large global transaction
2,extent expand new business area new geographic region face competitor experience established relationship client regulator industry participant relevant market could adversely affect ability expand
2,36 goldman sachs 2017 form goldman sachs group inc
2,subsidiary government regulator recently adopted regulation imposed tax adopted compensation restriction otherwise put forward various proposal may impact ability conduct certain business manner certain jurisdiction including proposal relating restriction type activity financial institution permitted engage
2,competitor could impact ability compete effectively
2,pricing competitive pressure business continued increase particularly situation competitor may seek increase market share reducing price
2,example connection investment banking assignment experienced pressure extend price credit level may always fully compensate u risk take
2,financial service industry highly interrelated significant volume transaction occur among limited number member industry
2,many transaction syndicated financial institution financial institution often counterparties transaction
2,led claim market participant regulator institution colluded order manipulate market market price including allegation antitrust law violated
2,extensive procedure control designed identify prevent activity allegation activity particularly regulator negative reputational impact subject u large fine settlement potentially significant penalty including treble damage
2,face enhanced risk new business initiative lead u transact broader array client counterparties expose u new asset class new market
2,number recent planned business initiative expansion existing business may bring u contact directly indirectly individual entity within traditional client counterparty base expose u new asset class new market
2,example continue transact business invest new region including wide range emerging growth market
2,furthermore number business including make market invest lend directly indirectly interest otherwise become affiliated ownership operation public service airport toll road shipping port well physical commodity commodity infrastructure component within outside u
2,recently increased intend increase lending activity
2,extent engage activity similar activity could face additional compliance legal regulatory risk increased reputational risk increased operational risk due among thing higher transaction volume significantly increased retention transmission customer client information
2,result recent information security event involving credit reporting agency identity fraud may increase industry practice may change manner make difficult financial institution u evaluate creditworthiness retail customer
2,new business initiative expose u new enhanced risk including risk associated dealing governmental entity reputational concern arising dealing le sophisticated client counterparties investor greater regulatory scrutiny activity increased market sovereign operational risk risk arising accident act terrorism reputational concern manner asset operated held interact counterparties
2,result may adversely affected composition client base
2,business may higher lower percentage client certain industry market competitor
2,therefore unfavorable industry development market condition affecting certain industry market may result business underperforming relative similar business competitor business higher concentration client industry market
2,example business higher percentage client actively managed asset competitor client disproportionately affected low level volatility
2,correspondingly favorable simply le adverse development market condition involving industry market business lower concentration client industry market may also result underperforming relative similar business competitor higher concentration client industry market
2,example smaller corporate client base business many peer therefore competitor may benefit increased activity corporate client
2,goldman sachs 2017 form 37 goldman sachs group inc
2,subsidiary derivative transaction delayed settlement may expose u unexpected risk potential loss
2,party large number derivative transaction including credit derivative
2,many derivative instrument individually negotiated make exiting transferring settling position difficult
2,many credit derivative require deliver counterparty underlying security loan obligation order receive payment
2,number case hold underlying security loan obligation may able obtain underlying security loan obligation
2,could cause u forfeit payment due u contract result settlement delay attendant credit operational risk well increased cost u
2,derivative transaction may also involve risk documentation properly executed executed agreement may enforceable counterparty obligation agreement may able netted obligation counterparty
2,addition counterparties may claim transaction appropriate authorized
2,signatory isda protocol subject frbs fdic rule qfcs similar rule jurisdiction may able exercise remedy counterparties new regime yet tested may suffer risk loss would expected suffer could immediately close transaction upon termination event
2,regulator also proposed regulation contemplated isda protocol implementing regulation may result additional limitation ability exercise remedy counterparties
2,impact isda protocol rule regulation depend development market practice structure
2,derivative contract transaction including secondary bank loan purchase sale entered third party always confirmed counterparties settled timely basis
2,transaction remains unconfirmed delay settlement subject heightened credit operational risk event default may find difficult enforce right
2,addition new complex derivative product created covering wider array underlying credit instrument dispute term underlying contract could arise could impair ability effectively manage risk exposure product subject u increased cost
2,provision act requiring central clearing credit derivative otc derivative market shift toward standardized derivative could reduce risk associated transaction certain circumstance could also limit ability develop derivative best suit need client hedge risk could adversely affect profitability increase credit exposure platform
2,certain business funding may adversely affected change reference rate currency index basket etf product offer funding raise linked
2,floating rate funding pay interest reference rate libor federal fund
2,addition many product offer structured note warrant swap swap pay interest determine principal amount paid maturity event default reference similar rate reference index currency basket etf financial metric underlier
2,event composition underlier significantly changed reference rule governing underlier otherwise underlier cease exist example event libor discontinued country withdraws euro link currency delinks currency another currency benchmark index etf sponsor materially alters composition index etf may uncertainty calculation amount paid lender investor counterparty depending term governing instrument
2,change underlier underliers could result hedge ineffective otherwise result loss product pay receive le security issued
2,addition uncertainty could result lengthy costly litigation
2,38 goldman sachs 2017 form goldman sachs group inc
2,subsidiary business may adversely affected unable hire retain qualified employee
2,performance largely dependent talent effort highly skilled people therefore continued ability compete effectively business manage business effectively expand new business geographic area depends ability attract new talented diverse employee retain motivate existing employee
2,factor affect ability attract retain employee include compensation benefit reputation successful business culture fairly hiring training promoting qualified employee
2,significant portion compensation pay employee form discretionary compensation significant portion form deferred award decline profitability outlook future profitability well regulatory limitation compensation level term negatively impact ability hire retain highly qualified employee
2,competition within financial service industry business outside financial service industry including technology industry qualified employee often intense
2,recently experienced increased competition hiring retaining employee address demand new regulatory requirement expanding business technology initiative
2,also case emerging growth market often competing qualified employee entity significantly greater presence extensive experience region
2,change law regulation jurisdiction operation located affect tax employee income amount composition compensation may also adversely affect ability hire retain qualified employee jurisdiction
2,described business regulation compensation practice part item 1 form compensation practice subject review standard frb
2,large global financial banking institution subject limitation compensation practice may may affect competitor frb pra fca fdic regulator worldwide
2,limitation including imposed result future legislation regulation may require u alter compensation practice way could adversely affect ability attract retain talented employee
2,may adversely affected increased governmental regulatory scrutiny negative publicity
2,governmental scrutiny regulator legislative body law enforcement agency respect matter relating compensation business practice past action matter increased dramatically past several year
2,financial crisis current political public sentiment regarding financial institution resulted significant amount adverse press coverage well adverse statement charge regulator government official
2,press coverage public statement assert form wrongdoing including case press coverage public statement directly involve u often result type investigation regulator legislator law enforcement official lawsuit
2,responding investigation lawsuit regardless ultimate outcome proceeding expensive divert time effort senior management business
2,penalty fine sought regulatory authority increased substantially last several year certain regulator likely recent year commence enforcement action advance support legislation targeted financial service industry
2,adverse publicity governmental scrutiny legal enforcement proceeding also negative impact reputation morale performance employee could adversely affect business result operation
2,substantial legal liability significant regulatory action u could material adverse financial effect cause u significant reputational harm turn could seriously harm business prospect
2,face significant legal risk business volume claim amount damage penalty claimed litigation regulatory proceeding financial institution remain high
2,see note 18 27 consolidated financial statement part ii item 8 form information certain legal regulatory proceeding investigation involved
2,experience legal claim customer client increase market downturn claim increase following period reduced staff
2,additionally governmental entity plaintiff certain legal proceeding involved may face future action claim governmental entity well civil litigation often commenced regulatory settlement
2,goldman sachs 2017 form 39 goldman sachs group inc
2,subsidiary significant settlement several large financial institution including case u governmental entity publicly announced
2,trend large settlement governmental entity may adversely affect outcome financial institution similar action especially governmental official announced large settlement used basis template settlement
2,uncertain regulatory enforcement environment make difficult estimate probable loss lead substantial disparity legal reserve subsequent actual settlement penalty
2,recently claim collusion conduct become common
2,civil case brought financial institution including u alleging bid rigging group boycott practice
2,antitrust law generally provide joint several liability treble damage
2,claim past may future result significant settlement
2,subject law regulation worldwide including u
2,bribery act relating corrupt illegal payment hiring practice regard government official others
2,violation law regulation could result significant monetary penalty severe restriction activity damage reputation
2,certain law enforcement authority recently required admission wrongdoing case criminal plea part resolution matter brought financial institution
2,resolution matter involving u could lead increased exposure civil litigation could adversely affect reputation could result penalty limitation ability business certain jurisdiction could negative effect
2,department justice announced policy requiring company provide investigator relevant fact relating individual responsible alleged misconduct order qualify cooperation credit civil criminal investigation corporate wrongdoing may result incurring increased fine penalty department justice determines provided sufficient information applicable individual connection investigation well increased cost responding department justice investigation
2,possible governmental authority adopt similar policy
2,growth electronic trading introduction new trading technology may adversely affect business may increase competition
2,growth electronic trading introduction new technology changing business presenting u new challenge
2,security future option transaction increasingly occurring electronically system alternative trading system appears trend toward alternative trading system continue
2,alternative trading system compete u particularly activity may experience continued competitive pressure area
2,addition increased use client electronic trading system direct electronic access trading market could cause reduction commission spread
2,client increasingly use system trade directly market may incur liability result use order routing execution infrastructure
2,invested significant resource development electronic trading system expect continue assurance revenue generated system yield adequate return investment particularly given generally lower commission arising electronic trade
2,commodity activity particularly physical commodity activity subject u extensive regulation involve certain potential risk including environmental reputational risk may expose u significant liability cost
2,part commodity business purchase sell certain physical commodity arrange storage transport engage market making commodity
2,commodity involved activity may include crude oil refined oil product natural gas liquefied natural gas electric power agricultural product metal base precious mineral including unenriched uranium emission credit coal freight related product index
2,investing lending business make investment finance entity engage production storage transportation numerous commodity including many commodity referenced
2,40 goldman sachs 2017 form goldman sachs group inc
2,subsidiary activity subject u entity invest extensive evolving federal state local energy environmental antitrust governmental law regulation worldwide including environmental law regulation relating among others air quality water quality waste management transportation hazardous substance natural resource site remediation health safety
2,additionally rising climate change concern may lead additional regulation could increase operating cost profitability investment
2,may substantial cost complying current future law regulation relating activity investment
2,compliance law regulation could require significant commitment capital toward environmental monitoring renovation storage facility transport vessel payment emission fee carbon tax application holding permit license
2,commodity involved intermediation activity investment also subject risk unforeseen catastrophic event likely outside control including arising breakdown failure transport vessel storage facility equipment process mechanical malfunction fire leak spill release hazardous substance performance expected level output efficiency terrorist attack extreme weather event natural disaster hostile catastrophic event
2,addition rely supplier service provider perform contractual obligation failure part including failure obtain raw material reasonable price safely transport store commodity could expose u cost loss
2,also seek insure potential risk may able obtain insurance cover risk insurance may inadequate cover loss
2,occurrence event may prevent u performing agreement client may impair operation financial result may result litigation regulatory action negative publicity reputational harm
2,may also required divest discontinue certain activity regulatory legal reason
2,example frb proposed regulation could impose significant additional capital requirement certain activity
2,occurs may receive value le carrying value may unable exit activity orderly transaction
2,conducting business around world subject political economic legal operational risk inherent operating many country
2,conducting business maintaining supporting global operation subject risk possible nationalization expropriation price control capital control exchange control restrictive governmental action well outbreak hostility act terrorism
2,many country law regulation applicable security financial service industry many transaction involved uncertain evolving may difficult u determine exact requirement local law every market
2,determination local regulator acted compliance application local law particular market failure develop effective working relationship local regulator could significant negative effect business market also reputation generally
2,jurisdiction failure comply law regulation may subject u personnel civil action also criminal action
2,also subject enhanced risk transaction structure might legally enforceable case
2,notified european council decision leave e
2,may materially adversely affect manner operate certain business europe could require u restructure certain operation
2,uncertainty may result market volatility may negatively impact confidence investor client
2,additionally depending outcome brexit could disproportionate effect operation e
2,goldman sachs 2017 form 41 goldman sachs group inc
2,subsidiary business operation increasingly expanding throughout world including emerging growth market expect trend continue
2,various emerging growth market country experienced severe economic financial disruption including significant devaluation currency default threatened default sovereign debt capital currency exchange control low negative growth rate economy well military activity civil unrest act terrorism
2,possible effect condition include adverse impact business increased volatility financial market generally
2,business practice throughout world differ principal entity subject operation worldwide rule regulation relating corrupt illegal payment hiring practice money laundering well law relating business certain individual group country u
2,foreign corrupt practice act usa patriot act u
2,invested continue invest significant resource training compliance monitoring geographical diversity operation employee client customer well vendor third party deal greatly increase risk may found violation rule regulation violation could subject u significant penalty adversely affect reputation
2,addition number highly publicized case around world involving actual alleged fraud misconduct employee financial service industry recent year run risk employee misconduct could occur
2,misconduct included may include future theft proprietary information including proprietary software
2,always possible deter prevent employee misconduct precaution take prevent detect activity may effective case
2,may incur loss result unforeseen catastrophic event including emergence pandemic terrorist attack extreme weather event natural disaster
2,occurrence unforeseen catastrophic event including emergence pandemic ebola zika virus widespread health emergency concern possibility emergency terrorist attack extreme terrestrial solar weather event natural disaster could create economic financial disruption could lead operational difficulty including travel limitation could impair ability manage business
2,risk factor discussion risk uncertainty may affect future result strategic objective see statement preceding business return tangible common equity goal management discussion analysis financial condition result operation
2,market risk market risk refers risk change level one market price rate spread index volatility correlation market factor market liquidity result loss position portfolio owned u
2,information monitor manage market risk see quantitative qualitative disclosure riskmarket risk
2,result operation may materially affected market fluctuation global financial market economic condition factor
2,result operation past may future materially affected global financial market economic condition directly indirectly impact client activity level
2,include level volatility equity fixed income commodity price level term structure interest rate inflation currency value level market index fiscal monetary policy established central bank financial regulator uncertainty concerning government shutdown debt ceiling funding may driven economic condition market uncertainty lack confidence among investor client due effect widespread event global pandemic natural disaster incident act war aggression geopolitical instability change global trade policy implementation tariff protectionist trade policy factor combination factor
2,example 2022 global economic geopolitical environment characterized persistent inflation rising interest rate volatility global financial market leading among thing decline equity price supply chain complication recessionary fear geopolitical uncertainty regarding war russia ukraine impact global market including energy market
2,result institutional security business segment particularly result relating involvement primary secondary market type financial product subject substantial market fluctuation due variety factor control predict great certainty
2,fluctuation impact result causing variation business flow activity fair value security financial product
2,fluctuation also occur due level global market activity among thing impacted market uncertainty lack investor client confidence due unforeseen economic geopolitical market condition turn affect size number timing investment banking client assignment transaction realization return principal investment
2,period unfavorable market economic condition may adverse impact level individual investor confidence participation global market level mix client asset would negatively impact result wealth management business segment
2,substantial market fluctuation could also cause variation value investment fund flow investment capital aum way customer allocate capital among money market equity fixed income investment alternative could negatively impact result investment management business segment
2,value financial instrument may materially affected market fluctuation
2,market volatility illiquid market condition disruption market may make difficult value monetize certain financial instrument particularly period market uncertainty displacement
2,subsequent valuation future period light factor prevailing may result significant change value instrument may adversely impact historical prospective fee income also known incentive fee include carried interest respect certain business
2,addition time sale settlement financial instrument price ultimately realize depend demand liquidity market time may materially lower current fair value
2,factor could cause decline value financial instrument may adversely affect result operation future period
2,addition financial market susceptible severe event evidenced rapid depreciation asset value accompanied reduction asset liquidity
2,extreme condition hedging risk management strategy may effective mitigating trading loss would normal market condition
2,moreover condition market participant particularly exposed trading strategy employed many market participant simultaneously large scale could lead increased individual counterparty risk business
2,although risk management monitoring process seek quantify mitigate risk extreme market move severe market event historically difficult predict could realize significant loss extreme market event occur
2,holding large concentrated position may expose u loss
2,concentration risk may reduce revenue result loss investing underwriting including 9 december 2022 form block trading lending business including margin lending event unfavorable market movement
2,commit substantial amount capital business often result taking large position security making large loan particular issuer issuer particular industry country region
2,event hold concentrated position larger held competitor may incur larger loss
2,information regarding country risk exposure see also quantitative qualitative disclosure riskcountry risk
2,credit risk credit risk refers risk loss arising borrower counterparty issuer meet financial obligation u
2,information monitor manage credit risk see quantitative qualitative disclosure riskcredit risk
2,exposed risk indebted u perform obligation
2,incur significant credit risk exposure institutional security business segment
2,risk may arise variety business activity including limited extending credit client various lending commitment entering swap derivative contract counterparties obligation make payment u providing funding secured physical financial collateral whose value may time insufficient fully cover loan repayment amount posting margin collateral commitment clearing house clearing agency exchange bank security firm financial counterparties investing trading security loan pool whereby value asset may fluctuate based realized expected default underlying obligation loan
2,also incur credit risk wealth management business segment lending mainly individual investor including limited loan collateralized security residential mortgage loan including helocs
2,valuation related reserve loss credit exposure rely complex model estimate subjective judgment future
2,believe current valuation reserve adequately address perceived level risk future economic condition including inflation change real estate value differ severe forecast inaccurate model assumption external factor global pandemic natural disaster geopolitical event could lead inaccurate measurement deterioration credit quality borrower counterparties value collateral result unexpected loss
2,may also incur higher anticipated credit loss result dispute counterparties valuation collateral ii action taken lender may negatively impact valuation collateral
2,case foreclose collateral sudden decline value liquidity collateral may result significant loss u despite credit monitoring ii iii ability call additional collateral iv ability force repayment underlying obligation especially single type collateral supporting obligation
2,addition longer term climate change may negative impact financial condition client may decrease revenue client increase credit risk associated loan credit exposure client
2,certain credit exposure may concentrated counterparty product industry country
2,although model estimate account correlation among related type exposure change market environment concentrated product external factor impacting concentrated counterparty industry country may result credit loss excess amount forecast
2,addition clearing member several central counterparties responsible default misconduct customer could incur financial loss event default clearing member
2,although regularly review credit exposure default risk may arise event circumstance difficult detect foresee
2,default large financial institution could adversely affect financial market
2,commercial soundness many financial institution certain large financial service firm may closely interrelated result credit trading clearing relationship among entity
2,increased centralization trading activity particular clearing house central agent exchange may increase concentration risk respect entity
2,result concern default threatened default one entity could lead significant liquidity credit problem loss default institution
2,sometimes referred systemic risk may adversely affect financial intermediary clearing house clearing agency exchange bank security firm interact daily basis therefore could adversely affect u
2,see also systemic risk regime businesssupervision regulationfinancial holding company
2,operational risk operational risk refers risk loss damage reputation resulting inadequate failed process system human factor external event e
2,vulnerability may manifest example loss information business disruption theft fraud legal compliance risk damage physical asset
2,may incur operational risk across full scope december 2022 form 10 business activity including activity support control group e
2,legal regulatory compliance risk included scope operational risk discussed legal regulatory compliance risk
2,information monitor manage operational risk see quantitative qualitative disclosure riskoperational risk
2,subject operational risk including failure breach disruption operation security system thereof well human error malfeasance could adversely affect business reputation
2,business highly dependent ability process report daily basis large number transaction across numerous diverse market many currency
2,may introduce new product service change process reporting including connection new regulatory requirement integration process system acquired company resulting new operational risk may fully appreciate identify
2,trend toward direct access automated electronic market move automated trading platform resulted use increasingly complex technology relies continued effectiveness programming code integrity data process trade
2,rely ability employee consultant internal system system technology center maintained unaffiliated operate different business process high volume transaction
2,unusually high trading volume site usage could cause system operate unacceptably slow speed even fail
2,disruption destruction instability failure effectively maintain information technology system external technology allows client customer use product service including brokerage platform could harm business reputation
2,major participant global capital market face risk incorrect valuation risk management trading position due flaw data model electronic trading system process due fraud
2,also face risk operational failure disruption clearing agent exchange clearing house financial intermediary use facilitate lending security derivative transaction
2,addition event breakdown improper operation disposal direct indirect system thereof process information asset improper unauthorized action including consultant subcontractor employee past may receive regulatory sanction could suffer financial loss impairment liquidity position disruption business damage reputation
2,addition interconnectivity multiple financial institution central agent exchange clearing house increased importance entity increase risk operational failure one institution entity may cause operational failure could materially impact ability conduct business
2,furthermore concentration firm personal information held handful increase risk breach key may cause event could significantly increase cost risk conducting business
2,assurance business contingency security response plan fully mitigate potential risk u
2,ability conduct business may adversely affected disruption infrastructure support business community located
2,may include disruption involving physical site access software flaw vulnerability cybersecurity incident terrorist activity political unrest disease pandemic catastrophic event incident natural disaster earthquake tornado hurricane wildfire electrical outage environmental hazard computer server communication platform service use employee conduct business
2,although employ backup system data backup system may unavailable following disruption affected data may backed may recoverable backup backup data may costly recover could adversely affect business
2,notwithstanding evolving technology risk control system business ultimately rely people including employee conduct business
2,result human error engagement violation applicable policy law rule procedure certain error violation always discovered immediately technological process control procedure intended prevent detect error violation
2,include calculation input error inadvertent duplicate payment mistake addressing email communication error software model development implementation error judgment well intentional effort disregard circumvent applicable policy law rule procedure
2,human error malfeasance even promptly discovered remediated result material loss liability u
2,conduct business various jurisdiction outside u
2,including jurisdiction may comparable level protection corporate asset intellectual property trademark trade secret customer information record
2,protection afforded jurisdiction may le established predictable u
2,result may also heightened risk associated potential theft data technology intellectual property jurisdiction domestic foreign actor 11 december 2022 form including private party affiliated controlled state actor
2,international law regulation governing cybersecurity privacy data governance transfer protection may differ potentially conflict various jurisdiction
2,theft data technology intellectual property may negatively impact operation reputation including disrupting business activity subsidiary affiliate joint venture client conducting business jurisdiction
2,information security breach technology failure could adversely affect ability conduct business manage exposure risk result disclosure misuse confidential proprietary information otherwise adversely impact result operation liquidity financial condition well cause reputational harm
2,cybersecurity risk financial institution significantly increased recent year part proliferation new technology use internet mobile telecommunication cloud technology conduct financial transaction increased sophistication activity organized crime hacker terrorist external extremist party including foreign state actor circumstance mean promote political end
2,global event geopolitical instability including war russia ukraine may lead increased nation state targeting financial institution u
2,party may also attempt fraudulently induce employee customer client vendor user system disclose sensitive information order gain access data employee client
2,information security risk may also derive human error fraud malice part employee may result accidental technological failure
2,example human error led loss firm physical device past
2,risk may heightened several factor including remote work result integration acquisition strategic initiative may subject u new technology customer provider
2,addition business share information regulator service provider well customer client share information used authentication may also source cybersecurity information security risk particularly activity customer beyond security control system
2,guarantee measure take provide absolute security recoverability given technique used complex frequently change difficult anticipate
2,like financial service firm firm provider client continue subject unauthorized access attack mishandling misuse information computer virus malware designed obtain confidential information destroy data disrupt degrade service sabotage system cause damage ransomware denial service attack data breach social engineering attack event
2,assurance unauthorized access mishandling misuse information cyber incident occur future could occur frequently significant scale
2,maintain significant amount personal confidential information customer client certain counterparties required protect various state federal international data protection privacy law
2,law may conflict one another court regulator may interpret way anticipated adversely affect business
2,information security breach technology failure could jeopardize client employee partner vendor counterparties personal confidential proprietary information processed stored transmitted computer system
2,furthermore event could cause interruption malfunction client employee partner vendor counterparties operation well unauthorized release gathering monitoring misuse loss destruction confidential proprietary information employee customer
2,event could result reputational damage client market client dissatisfaction additional cost u maintain update operational security system infrastructure violation applicable data protection privacy law regulatory investigation enforcement action litigation exposure fine penalty could adversely affect business financial condition result operation
2,given global footprint high volume transaction process large number client partner vendor counterparties business increasing sophistication information security breach could occur persist extended period time without detection
2,could take considerable time u determine scope extent amount type information compromised impact attack may fully understood
2,time would necessarily know extent harm best remediate certain error action could repeated compounded discovered remediated would increase cost consequence data breach
2,many agreement partner vendor include indemnification provision may able recover sufficiently provision adequately offset loss may incur
2,addition although maintain insurance coverage may subject policy term condition cover certain aspect cyber december 2022 form 12 information security risk insurance coverage may insufficient cover loss may incur
2,continue make investment view toward maintaining enhancing cybersecurity information security posture
2,cost managing cyber information security risk attack along complying new increasingly expansive evolving regulatory requirement could adversely affect result operation business
2,liquidity risk liquidity risk refers risk unable finance operation due loss access capital market difficulty liquidating asset
2,liquidity risk also encompasses ability perceived ability meet financial obligation without experiencing significant business disruption reputational damage may threaten viability going concern well associated funding risk triggered market idiosyncratic stress event may negatively affect liquidity may impact ability raise new funding
2,information monitor manage liquidity risk see management discussion analysis financial condition result operationsliquidity capital resource quantitative qualitative disclosure riskliquidity risk
2,liquidity essential business rely external source finance significant portion operation
